claim_id,order_id_antigo,order_id_novo
5526635161,47282397285,2000016900801580
5526549183,47280970806,2000016897230682
5526488574,47281036600,2000016897362836
5526467492,47279035808,2000016893275850
5526416003,47279732261,2000016895279016
5526136577,47272690569,2000016880650734
5525830847,47271621293,2000016878516786
5525828756,47271834180,2000016878398444
5525750284,47268962396,2000016872534352
5525363483,47221728461,2000016771446400
5525074848,47259919094,2000016853682872
5525013082,47213675516,2000016753746758
5524980694,47256244772,2000016845647552
5524857371,47257660544,2000016848777172
5524752078,47255795773,2000016845288778
5524542884,47253358242,2000016839696222
5524436228,47246090998,2000016823774306
5524203447,47233623553,2000016796622526
5523732510,47188653054,2000016697809442
5523533452,47237143443,2000016804246368
5523514782,47237287190,2000016803956836
5520536724,47158782888,2000016632221192
5523281800,47107913769,2000016523805044
5523268990,47233334034,2000016795440042
5523235625,47233197574,2000016795135052
5523178258,47231054924,2000016790725788
5522955066,47222645541,2000016773408332
5522491389,47222032315,2000016772074670
5522341002,47196841226,2000016716579460
5522167313,47217098395,2000016761355618
5521466399,47204399978,2000016733241770
5521278859,47203161883,2000016731349750
5521247107,47202544443,2000016729850494
5521146834,47200125251,2000016724232398
5520896761,47195046924,2000016712711134
5520807150,47195672839,2000016714613904
5520423754,47189248676,2000016699198936
5520329396,47171557729,2000016660184456
5520229926,47071296506,2000016445300312
5520125264,47184022571,2000016687624166
5520111219,47184083702,2000016687115600
5504971214,46935147526,2000016154441372
5507817843,46955050151,2000016197296426
5519900445,47179204297,2000016676723948
5519762297,47174321215,2000016666294982
5519626559,47176784619,2000016671493298
5519594965,47151223567,2000016616024646
5519437440,47171595091,2000016660270220
5519284921,47171814326,2000016660138704
5519111819,47169331726,2000016654802046
5519050748,47167774657,2000016652068010
5518900611,47120749221,2000016550304816
5518656802,47162753706,2000016640529074
5518560420,47161489918,2000016637882710
5518191988,47033861767,2000016367279348
5516868976,47064621204,2000016431349274
5518333614,47157743041,2000016630679064
5518321424,47157504019,2000016630209316
5515450068,46998243700,2000016290589410
5517979472,47118559177,2000016545760910
5517976343,47151858430,2000016616784414
5517871246,47150784049,2000016615075026
5517868104,47150934864,2000016614820986
5517860741,47098687471,2000016504803032
5517455543,47100828853,2000016509145138
5517486177,47144826455,2000016602092994
5517424532,47143659984,2000016599120516
5517259806,47126235796,2000016561089294
5516755578,47060195048,2000016422022690
5516480377,47082980190,2000016470247628
5516416884,47128966220,2000016566903828
5516139004,47125044773,2000016559243222
5515857191,47120910049,2000016550636006
5515676397,47058085318,2000016417607952
5515632221,47066476443,2000016435726348
5515353132,47112598453,2000016533539574
5515115602,47109652054,2000016526804962
5515017041,46938390102,2000016161676412
5514959904,47107361092,2000016522119280
5514941773,47105201950,2000016517753688
5514852749,47105692850,2000016518857326
5514634761,46914003270,2000016108849292
5514617319,47102353852,2000016511641378
5514198778,47095784603,2000016498636354
5514096938,47094730064,2000016495794526
5514097345,47094730090,2000016495792756
5513247971,47067477357,2000016437736754
5513176044,47079818643,2000016463804212
5512897499,47077086226,2000016457349770
5512110651,47066237891,2000016435227576
5509672362,46763809800,2000015785586882
5511929860,47063903382,2000016429886592
5511363076,47050319336,2000016401360580
5511077089,47050499211,2000016402316112
5511063715,47014607395,2000016325613034
5511024720,47049982243,2000016401236052
5510944864,47046890470,2000016394372598
5510805024,47045019481,2000016391170708
5510697368,46988534286,2000016269583828
5510469676,47041459753,2000016383331846
5509437837,46932319617,2000016148578462
5510122894,47036760198,2000016373080084
5510097746,46959489110,2000016206182030
5509443134,47022958621,2000016343076206
5509427760,47020237089,2000016337373112
5505632890,46763809800,2000015785586882
5509292591,47023965911,2000016345334124
5509199924,47022951038,2000016342456460
5509165538,47021842173,2000016340615568
5509120531,47021682447,2000016340310318
5508624441,46938316903,2000016162068430
5508555724,47013766172,2000016323338406
5508459503,47012757298,2000016321274360
5508293428,46939280965,2000016164053372
5508279063,46952921980,2000016192399798
5507957100,47004795123,2000016305124696
5505210853,46946936496,2000016179635746
5507753640,46995983406,2000016285820330
5507664827,46998060558,2000016290178000
5507429280,46867152049,2000016008808184
5507419166,46994432525,2000016283079398
5507248457,46993503472,2000016280436612
5507181743,46992253490,2000016277872946
5502574303,46813622859,2000015894222270
5506867725,46987505576,2000016267485202
5506740420,46985141707,2000016263162038
5506652208,46983905907,2000016260591980
5506412207,46980178324,2000016251482500
5506211345,46976494462,2000016242981056
5505210864,46934113565,2000016152698660
5505209197,46937280913,2000016160118848
5505209853,46961138743,2000016210076688
5505747481,46895018661,2000016068694080
5505721804,46968575475,2000016225950024
5505610967,46895097110,2000016068255986
5505491790,46965225418,2000016217993952
5505489733,46965211206,2000016217975064
5505353956,46962999913,2000016213920448
5505217230,46896616991,2000016072105258
5505215360,46813507913,2000015893984946
5505214389,46918845948,2000016118895030
5505160951,46960053298,2000016207400536
5505083753,46958389522,2000016203674882
5504647535,46952812919,2000016192742080
5504307920,46947999368,2000016181888692
5504107262,46918163031,2000016117973650
5503803781,46907341028,2000016094790232
5503711029,46938448188,2000016161765674
5503427967,46922561020,2000016126705938
5503282810,46928885948,2000016140150886
5502795469,46924606742,2000016130874710
5502758200,46923970608,2000016129541932
5502725183,46856258160,2000015984996508
5502565512,46921624902,2000016124772628
5502029304,46908138422,2000016096454844
5502005959,46908916516,2000016098055224
5501659387,46908300952,2000016096792692
5501391493,46730383317,2000015713631704
5500990199,46727417876,2000015706947670
5500782033,46894488073,2000016067585758
5500522846,46888620652,2000016054147192
5500437477,46888568977,2000016054676582
5500424338,46889016155,2000016055726230
5500318317,46886562091,2000016050076054
5499957162,46880550248,2000016036134624
5499611653,46824634323,2000015917712286
5498502766,46804426121,2000015874768278
5497691645,46839722489,2000015950327318
5497557701,46845475905,2000015962967810
5496786903,46808040565,2000015882348802
5496884569,46833746716,2000015936227488
5496746014,46832697383,2000015934588394
5496735484,46832510611,2000015934193836
5496697533,46832024475,2000015933228984
5496420746,46828342084,2000015924792664
5496113064,46677765265,2000015601439658
5496023597,46822247395,2000015912459654
5495931267,46820611573,2000015909073058
5495857772,46818791143,2000015905322274
5495619948,46815670678,2000015897938444
5491866038,46661440379,2000015566861240
5495109022,46807740975,2000015881665840
5495107475,46807727607,2000015881637692
5494898316,46765889690,2000015790296370
5494865492,46797416279,2000015859788674
5494829337,46804063858,2000015873381996
5494753802,46757746364,2000015772809310
5494739177,46802380813,2000015870559920
5494608188,46792678498,2000015848891558
5494393291,46797410258,2000015859214896
5494290566,46790160908,2000015843108810
5494147699,46793862766,2000015851691628
5494074451,46790396323,2000015844253178
5494056102,46792000123,2000015847957242
5493931513,46787924811,2000015838434036
5493814676,46788035206,2000015838021676
5493600855,46784510967,2000015830720026
5493415347,46781317033,2000015823504974
5493131995,46776550283,2000015813040312
5492867775,46747150266,2000015749406776
5492870656,46772709959,2000015805097598
5492849573,46771059365,2000015801537938
5492848170,46768620140,2000015795856360
5492788545,46771357759,2000015802185822
5492536350,46768158526,2000015794912194
5492450055,46766885006,2000015792213602
5492422960,46766477994,2000015791397400
5492421414,46765667827,2000015790399122
5492383861,46764000475,2000015786627168
5492374583,46724057530,2000015699789192
5492157074,46599896745,2000015432375496
5492059549,46760676175,2000015779564594
5491985227,46759778244,2000015777075630
5491948131,46758635803,2000015775373158
5491913078,46758410059,2000015774935896
5491766435,46755983579,2000015769452442
5491695142,46753565195,2000015764353318
5491672367,46754941136,2000015766617302
5491668732,46754029886,2000015764759916
5491421443,46590574615,2000015412547562
5491225798,46747622827,2000015751158838
5491016282,46744233015,2000015743204024
5490926718,46731627173,2000015716146258
5490867104,46742431612,2000015738600332
5490807117,46613156201,2000015462501078
5490494722,46737263972,2000015727524374
5490431312,46736196320,2000015725302162
5490134405,46730333710,2000015712929328
5490010759,46729250742,2000015710732450
5489942315,46728873751,2000015710509372
5489696151,46725367011,2000015703005668
5489490067,46722462003,2000015697026856
5489223909,46699011374,2000015645581244
5489055210,46716104622,2000015683047412
5489005095,46715074333,2000015681491000
5488741082,46710139875,2000015670984188
5488651706,46700625963,2000015649823818
5488648571,46698849734,2000015645233014
5488475431,46688070448,2000015622364830
5488466202,46707376001,2000015665388886
5488276250,46704387376,2000015657922930
5488179732,46702477403,2000015654127722
5488173847,46702613908,2000015653826706
5487980683,46699780870,2000015647281570
5487474391,46692584431,2000015632522060
5486997001,46659072714,2000015560587742
5486818864,46680402103,2000015606855020
5486560021,46676380791,2000015598785740
5486551452,46679058927,2000015604138300
5486374526,46673555287,2000015592477148
5486365191,46676927752,2000015599277702
5486276823,46674144347,2000015593726318
5486109816,46672879703,2000015591085586
5486108630,46672901827,2000015591152312
5486099814,46593623082,2000015418423106
5486073235,46672330633,2000015589996402
5486071068,46672202111,2000015589741112
5485997134,46582752210,2000015395237734
5485981457,46671233252,2000015587095840
5485711673,46667130942,2000015578274302
5485639329,46665536692,2000015574847564
5485494400,46574944338,2000015378197220
5485299939,46658041304,2000015558218512
5485253815,46658108838,2000015558359582
5485236317,46659816786,2000015562353174
5485140545,46657920518,2000015557930342
5484898586,46649510054,2000015538916324
5484790937,46649408898,2000015538683556
5484313831,46643256434,2000015525804200
5483879853,46634487646,2000015507184142
5483779510,46631877294,2000015501659156
5483777996,46637174562,2000015513020346
5483305931,46630193413,2000015498698070
5483300033,46626371948,2000015489884044
5483296809,46630016781,2000015498312744
5483167213,46622880551,2000015483160386
5483116620,46624751462,2000015486462964
5482591796,46610688578,2000015456196704
5482566787,46618421642,2000015472917148
5482428871,46616535670,2000015468953054
5482205585,46613025377,2000015462276160
5482192959,46610048326,2000015454687310
5482045070,46605588120,2000015444327332
5481913275,46523648456,2000015266407912
5481616094,46603275484,2000015439210750
5481569741,46510054882,2000015236364734
5481562499,46508773768,2000015233573796
5481465241,46501021408,2000015217034530
5481410637,46599872157,2000015432319218
5481337205,46589395806,2000015409463896
5481249476,46574410827,2000015377664204
5481244849,46566113719,2000015359602932
5481237098,46513067119,2000015243951438
5481223823,46597208219,2000015426669918
5481148745,46596324530,2000015424272442
5481140903,46595929633,2000015424032398
5481112018,46576315094,2000015381128442
5480781330,46525048317,2000015270148236
5480678566,46550436173,2000015324025640
5480652025,46588492833,2000015408187534
5480326187,46583352045,2000015397109080
5480314927,46582417343,2000015395117288
5480189498,46558114408,2000015340709852
5480050353,46576967901,2000015383105828
5480014843,46511299934,2000015239150726
5479822877,46444192116,2000015094058778
5479715015,46549027716,2000015320457486
5479445809,46568918318,2000015364991020
5479380083,46556441635,2000015337470744
5479279245,46565182297,2000015357630856
5479260738,46566122513,2000015359648464
5479116321,46548992596,2000015320360532
5479081900,46557507629,2000015339967016
5478998541,46556536491,2000015337708272
5478746838,46556966987,2000015338683836
5478663288,46543727854,2000015309019836
5478494364,46508332593,2000015233221698
5478439843,46552434707,2000015328547522
5478320279,46518480036,2000015255645538
5478239109,46448012055,2000015103050484
5478135308,46548129863,2000015319144612
5478058639,46508083369,2000015232762656
5478035946,46546415979,2000015308149956
5477996841,46519886804,2000015258516694
5477981142,46545502457,2000015313457348
5477880740,46370657687,2000014932566380
5477715130,46496417180,2000015207225022
5477224982,46508909589,2000015234468978
5475323413,46495228393,2000015205449772
5476964197,46370859557,2000014932994156
5476112018,46498862836,2000015212331816
5476734528,46521615838,2000015262065346
5476518212,46483595652,2000015179789470
5476607690,46517965580,2000015254698452
5476587985,46522927569,2000015265454360
5476334601,46515243923,2000015248933462
5475968383,46358940974,2000014906913912
5473072629,46424038206,2000015049371430
5475651939,46496973508,2000015208414532
5475527287,46399403021,2000014997065084
5475598109,46437855168,2000015080496598
5475414686,46504876790,2000015225200380
5475235535,46499088134,2000015212791764
5475109264,46500493095,2000015216463054
5474645754,46457557014,2000015122695936
5474610567,46492770679,2000015200018036
5474591103,46492989557,2000015200505424
5474421599,46438950727,2000015083606674
5474349499,46489514169,2000015193201434
5474183362,46339163121,2000014865538360
5474035670,46484685301,2000015182757778
5473827863,46449161729,2000015105345562
5473554623,46455401509,2000015118814814
5473455125,46468145623,2000015145910964
5473402035,46474376918,2000015159400730
5473065262,46469362012,2000015147949656
5472975769,46468211390,2000015145480590
5472731041,46464725045,2000015138542998
5472728353,46464950914,2000015138444946
5472631610,46434153751,2000015073196548
5472461077,46461009598,2000015130077766
5472369793,46437125202,2000015078865376
5472349075,46450916494,2000015108512744
5472289654,46458626655,2000015125511224
5471664397,46449835630,2000015106189442
5471643124,46449309822,2000015105085558
5471619307,46448936160,2000015104344058
5471616270,46448750883,2000015104544230
5471565209,46444292519,2000015094827138
5471439783,46345295886,2000014875582250
5471282384,46443804965,2000015093823752
5471183759,46438414543,2000015082349206
5471091230,46423206022,2000015047454530
5470963293,46439110246,2000015083322992
