claim_id,order_id_antigo,order_id_novo
5120729770,41293629835,5391386159
5120706588,41293348214,5391072055
5120507000,41290157666,5387368001
5120495679,41290267306,5387487921
5120477911,41289733512,5386883357
5120229270,41286470130,5383118405
5120144201,41285268925,5381714856
5120142624,41285234754,5381677322
5120134591,41285042669,5381446952
5120133452,41285014353,5381414789
5120034364,41283148924,5379234378
5119964416,41282194604,5378133519
5112959881,41182129412,5262167443
5119905444,41279792012,5375320947
5112816953,41180248334,5259997667
5112933500,41182129412,5262167443
5119738410,41279059445,5374472712
5119735942,41279014848,5374422643
5119674136,41277928057,5373171271
5119595055,41276989737,5372066722
5119484238,41275589543,5370463155
5119482618,41275567847,5370438138
5112529010,41170005268,5248123627
5119366459,41273339675,5367904424
5119311887,41273123285,5367659856
5111474132,41144446373,5218262189
5119250458,41272051404,5366412466
5119240969,41272080449,5366446273
5119225777,41271726505,5366038397
5119187074,41271364833,5365629810
5119184316,41271344638,5365611268
5119105925,41270154824,5364233790
5119055312,41269231246,5363151468
5119041894,41268103776,5361824506
5119012867,41268628564,5362438469
5118995790,41268378652,5362143866
5118962562,41267949234,5361641917
5118955054,41267786783,5361462052
5111861664,41166983616,5244636125
5118872648,41266806324,5360321607
5118789321,41265853280,5359232233
5118734115,41265106546,5358356438
5118723877,41264966883,5358194851
5118531516,41261186398,5353847615
5118497044,41261996023,5354768504
5118496342,41261984262,5354759102
5118458790,41261505440,5354206501
5118456941,41261486700,5354189026
5118453839,41261445201,5354138378
5118453782,41261445139,5354139211
5118376741,41260322428,5352828552
5118351419,41257444322,5349494469
5118339906,41259771814,5352200795
5118324493,41259626909,5352037551
5118321761,41259633184,5352046394
5118300699,41259357938,5351731034
5118269028,41258901585,5351209016
5118258789,41254673301,5346294382
5118227815,41258049027,5350196332
5118208567,41257718699,5349818112
5118165130,41257399574,5349447261
5118145671,41257129447,5349137197
5118096068,41256460450,5348370472
5118083852,41256373608,5348272965
5118060072,41256047798,5347892522
5117966728,41253949602,5345452072
5117944397,41253773324,5345247482
5117897251,41253313898,5344723915
5117881986,41249788446,5340702330
5110842193,41152230465,5227460267
5110968949,41153990540,5229527397
5117853779,41252748916,5344071907
5117800575,41251941319,5343150990
5117790105,41251924903,5343131974
5117779787,41251743491,5342923989
5117723772,41251131289,5342236109
5117720774,41251096001,5342195409
5110633024,41145849730,5219915424
5117600027,41249452139,5340314415
5117570414,41249086903,5339892587
5117514216,41248348837,5339042142
5117507419,41248238033,5338906853
5117504135,41248179322,5338839301
5117412962,41246938198,5337409750
5117308315,41245285767,5335350182
5117297236,41245426040,5335668174
5117296628,41245423497,5335647949
5117267211,41244840217,5334846616
5117212691,41244131009,5334030423
5117074604,41242059952,5331629727
5117006308,41241174844,5330611235
5116938621,41239245270,5328360504
5116936791,41240029779,5329271709
5116894730,41239215416,5328324891
5116871432,41238600412,5327605653
5116843898,41238365045,5327330897
5109955969,41138259399,5211374307
5116756468,41237127230,5325901536
5116605590,41229697345,5317337310
5116580597,41234741161,5323150361
5116563268,41234536796,5322915599
5116551532,41234180222,5322506795
5116531004,41234153707,5322474927
5116497167,41233707732,5321964923
5116484106,41233546696,5321785146
5116435215,41232947962,5321106146
5116406627,41232543904,5320636390
5109097391,41127012361,5198308499
5116387586,41232091003,5320101577
5116381608,41231670996,5319624172
5116340713,41231585025,5319523606
5116333676,41231397561,5319308661
5116317108,41231264605,5319149899
5116286633,41230843467,5318660904
5116218299,41229880455,5317544072
5116173618,41229204789,5316775704
5116108691,41228357330,5315811163
5108682189,41117004240,5186688667
5115998729,41226757058,5313947382
5115972142,41225980594,5313062274
5115912018,41225610375,5312622863
5115827953,41224386121,5311212114
5115791904,41223632852,5310326181
5115783853,41223484550,5310149506
5115783595,41223477934,5310144215
5115696433,41220629173,5306829115
5115687971,41220196114,5306335081
5115660282,41221550944,5307898438
5115627295,41221110927,5307381939
5108585974,41113449915,5182572439
5115593706,41220421843,5306594043
5115546287,41220043906,5306155750
5115528086,41219602024,5305647719
5115502419,41219298179,5305300849
5115450037,41218629050,5304515110
5115442115,41218620274,5304503470
5115403666,41218081031,5303876931
5115379073,41217794406,5303555493
5115336579,41215821663,5301251388
5108196349,41113527003,5182662180
5115281851,41215733553,5301150447
5115252578,41215956061,5301404877
5115238668,41215782263,5301201791
5115221138,41215546744,5300931802
5115189926,41215106589,5300425468
5115112477,41214029043,5299159923
5115064032,41213167274,5298155079
5115018987,41212457510,5297330504
5114981739,41211866315,5296620661
5114954087,41211401749,5296083287
5114945822,41211279096,5295940139
5114945613,41211056367,5295678350
5114929864,41210951750,5295552982
5114869818,41210132511,5294599459
5114845667,41209681075,5294060555
5114845392,41209677694,5294057436
5114844828,41209414560,5293746124
5114843369,41206984068,5290896421
5114806931,41208020595,5292102755
5114757599,41208201083,5292317210
5114724375,41207812355,5291866032
5114716092,41207681342,5291710724
5107989057,41110695901,5179395498
5114572862,41205972534,5289729720
5114570115,41205935290,5289688532
5114548327,41205699635,5289427024
5114467610,41204120614,5287589043
5114392087,41203593292,5286989080
5114385728,41203570273,5286962466
5114378822,41203530419,5286919306
5114373700,41203281400,5286615064
5114335211,41202933037,5286205360
5114250583,41201745773,5284846494
5114226012,41201533758,5284605332
5114198820,41189721930,5270932303
5114198817,41201194169,5284219486
5107287632,41097088455,5163619756
5114151562,41200439196,5283335259
5114137893,41200184025,5283041711
5114091614,41199509653,5282258957
5114082926,41199538504,5282297602
5114038480,41198950177,5281623488
5106935537,41096377458,5162801390
5106919133,41092491716,5158295261
5113991520,41198255364,5280811764
5113881440,41196675674,5278998368
5113868907,41196344873,5278618634
5113847519,41196260219,5278520930
5113791919,41195345428,5277448181
5113783082,41194293922,5276220752
5113747887,41194531863,5276490905
5113702963,41193775324,5275604955
5113649973,41192972748,5274674936
5113617261,41192625788,5274286746
5106675817,41092049771,5157784374
5113582791,41191892360,5273428416
5113570919,41191821407,5273344869
5113484351,41190938170,5272336109
5113478217,41190684244,5272050365
5113348628,41189072072,5270183161
5113291069,41188372524,5269383086
5113276916,41186972033,5267746133
5113262659,41187964492,5268892393
5113125309,41185886792,5266493827
5112960307,41178749742,5258239685
5105566056,41057395484,5117661528
5112832750,41181818184,5261808551
5112737211,41180711833,5260561266
5112735756,41180688462,5260526663
5112694903,41179864119,5259549551
5112667191,41179229976,5258807849
5112656536,41179137429,5258702830
5112577056,41177888958,5257236565
5112572723,41177850270,5257192632
5105218713,41072038487,5134669899
5112320931,41174507038,5253330059
5112314439,41174353891,5253150885
5112123922,41171816226,5250220505
5112119248,41171740583,5250138031
5105047791,41071862980,5134475932
5103710716,41036539770,5093604637
5101565672,41005641407,5058366092
5111930934,41169024083,5246997356
5103289571,41028086117,5083896066
5111789919,41166926166,5244568371
5111758251,41166408354,5243977083
5111752607,41166344073,5243902295
5111726635,41165305863,5242706999
5111686145,41165408520,5242816977
5111630233,41164546247,5241818524
5111619182,41164203234,5241412711
5111601879,41163938921,5241104089
5111586076,41163590241,5240686938
5111558967,41163087397,5240111443
5111508609,41162221747,5239087282
5111497204,41162055924,5238892528
5111473942,41161726271,5238514069
5111454061,41161439047,5238184075
5111423612,41160972606,5237633253
5111368875,41159143038,5235543930
5111273384,41158888574,5235235544
5111195311,41157708641,5233879827
5111094953,41156158749,5232080233
5111092340,41156120362,5232035375
5111091099,41156116397,5232032165
5111057396,41155410220,5231201475
5111024549,41151320838,5226366423
5110922765,41153607062,5229078496
5110874746,41152995886,5228359456
5110863486,41152647644,5227942861
5110738558,41150923512,5225902660
5110720631,41150643380,5225571905
5110562484,41148118400,5222592772
5110560633,41148143245,5222620998
5110558383,41148121762,5222598502
5110557248,41148104655,5222578398
5110547815,41147918226,5222355522
5110543830,41147087386,5221369733
5110426561,41145998175,5220091341
5103428733,41050132177,5109279793
5103633167,41051854891,5111280883
5110339297,41144784853,5218656373
5110335692,41144578525,5218412939
5110333084,41144676687,5218531301
5110327238,41144639693,5218487213
5110307795,41143666626,5217345801
5110271722,41141446740,5214960966
5103209796,41048188940,5107042434
5110188465,41142384674,5215849757
5110114221,41141786949,5215173511
5110108418,41138052268,5211126551
5103172346,41046880163,5105525365
5110073958,41140926274,5214458946
5110033978,41140338830,5213817608
5109990020,41139748830,5213119589
5109977176,41139368893,5212681070
5102948754,41044507147,5102796767
5109876633,41137204751,5210140494
5109834984,41137620871,5210625252
5109825542,41136838890,5209722442
5109804023,41137208343,5210142264
5102601664,41029924073,5085996878
5109701274,41135232217,5207826640
5109664206,41135204148,5207795461
5109599744,41134407778,5206881412
5109578759,41134094063,5206505625
5109570058,41133902222,5206274907
5109515873,41132847763,5205035882
5109495617,41132411552,5204522546
5109493735,41132156857,5204224866
5109455793,41131715077,5203712670
5109424178,41131428070,5203385199
5101806110,41000105913,5051364442
5109378109,41130777966,5202630079
5109368372,41130642016,5202474152
5109296685,41129756130,5201460689
5109274028,41129478449,5201141753
5109182120,41127996956,5199436810
5109130427,41127574283,5198949920
5109100149,41127189446,5198512135
5101330224,41014689117,5068612812
5101641487,41020409013,5075130335
5109056331,41126330462,5197507950
5101609301,41022695812,5077752301
5101193225,40989068042,5038810936
5109004304,41125869100,5196977674
5108992934,41125693962,5196777686
5108991576,41125696925,5196781384
5101198991,41004058416,5056584663
5101024182,41004740273,5057352277
5100912144,41001434857,5052875081
5100824414,41009159197,5062348201
5101641690,41025016608,5080414747
5100973969,41003045411,5054730496
5108862369,41123897267,5194689610
5108836191,41123305319,5194015055
5108741412,41122254316,5192813260
5108699208,41121691741,5192148836
5108697579,41121699844,5192164031
5108599344,41120268598,5190505810
5108584133,41119997451,5190199213
5108531510,41119447820,5189582567
5108483086,41118366517,5188292051
5108463165,41117712241,5187533553
5108417457,41117084682,5186783568
5108397538,41116984433,5186670078
5100966158,41006099066,5058877808
5101018066,41006386474,5059209733
5108284909,41115426474,5184860274
5108234843,41114812774,5184154128
5108201578,41114092191,5183327726
5108168021,41113570506,5182711569
5108159693,41113950618,5183175202
5108154406,41112608374,5181608700
5100854871,41012942915,5066644103
5100792930,41006386474,5059209733
5108130542,41113481311,5182606737
5108116480,41113279454,5182375810
5108102239,41113101039,5182176120
5108093176,41112992839,5182050269
5108043558,41111943490,5180842635
5108037843,41111843925,5180724771
5108019496,41112077077,5181000362
5108011976,41111875865,5180769166
5100669594,41010121920,5063438856
5107955768,41111207376,5179984541
5107955193,41111197619,5179974419
5107951711,41111116414,5179880328
5107888742,41110277634,5178913072
5107819968,41107051505,5175176817
5107790514,41108517106,5176868400
5100235657,41003115309,5054813193
5107749607,41108330720,5176656027
5107748134,41108284238,5176600408
5107694339,41107557018,5175765366
5107628554,41106696856,5174780193
5107490644,41104637543,5172379083
5107467927,41104365626,5172062957
5107371872,41102769188,5170205342
5107366125,41102741657,5170172403
5107307885,41101673877,5168917616
5107277606,41101095906,5168245181
5107267888,41100367215,5167405515
5099656462,40994127522,5044540548
5107139017,41099148717,5165990114
5107085184,41098566943,5165319548
5106972086,41097087484,5163618674
5106930319,41096556717,5163009252
5106926260,41096508753,5162950972
5106912497,41096344650,5162769032
5106892926,41089397395,5154702245
5106752565,41094149979,5160234534
5106723410,41093733780,5159744764
5106696074,41091444117,5157083236
5106691262,41093443252,5159411131
5099104704,40982188488,5031053488
5106610564,41092264947,5158035105
5106579405,41091496852,5157148044
5106567721,41091671425,5157339679
5106551270,41091451573,5157092662
5106518195,41090992108,5156565474
5099075734,40986830297,5036302501
5098791931,40974371631,5022177663
5106421749,41089600942,5154945214
5106351744,41088372055,5153519956
5106326092,41088212319,5153337406
5106306982,41088037062,5153138335
5106218358,41084856607,5149407458
5106201868,41086187680,5150959723
5106201306,41086168219,5150942095
5106138943,41085023651,5149598976
5098664708,40957344034,5002435489
5098740950,40969724353,5016590943
5098697787,40977231605,5025466209
5106131576,41084907080,5149463675
5098553225,40971076971,5018398562
5098766246,40970411377,5017400128
5098363445,40970775593,5018057235
5098810009,40977261638,5025498656
5098419033,40973774565,5021499652
5106044435,41083888774,5148294169
5098271178,40976081925,5024164953
5106036269,41083765005,5148146240
5106020125,41083527937,5147881123
5105999039,41083361331,5147685432
5105970915,41079839338,5143599702
5105912844,41082502375,5146699874
5098331323,40976194519,5024287867
5105897344,41082279269,5146435841
5098082796,40962733478,5008600155
5105874057,41081767635,5145841827
5105800299,41081121269,5145092376
5105788073,41081016206,5144969653
5105782785,41080943613,5144886276
5105758263,41080591307,5144480708
5105756468,41080452904,5144327308
5105754712,41080656491,5144557036
5105726135,41080367886,5144223482
5097949323,40965486777,5011741492
5105696511,41079839691,5143602493
5105694209,41079905388,5143673893
5105430693,41077137690,5140482478
5105415743,41075962280,5139134995
5105330817,41075963653,5139142663
5105263381,41075360459,5138444298
5105183936,41073596338,5136411582
5105167947,41073300882,5136078225
5105159030,41073680529,5136506913
5097343423,40962015643,5007783779
5104937998,41071264822,5133802457
5104773039,41069929391,5132274846
5096950027,40954355570,4999042744
5096762693,40951865379,4996199887
5104761653,41069784304,5132087878
5104739589,41068724289,5130868857
5104737951,41069096955,5131303268
5104533483,41067196855,5129087101
5104497164,41066705012,5128519615
5104472188,41066279768,5128027919
5104419782,41065443367,5127053821
5104346937,41064903903,5126438194
5104316788,41062431344,5123535968
5096402677,40947625368,4991349590
5104238403,41063309782,5124561910
5104106662,41061571097,5122549392
5104033228,41059847517,5120521591
5103845726,41056660159,5116814443
5103820534,41055721303,5115726250
5103699689,41055169311,5115087984
5103697029,41051975913,5111426094
5103646712,41054500784,5114324517
5103588362,41053732615,5113431961
5103576631,41035207845,5092068728
5103550441,41053118885,5112729985
5103528921,41052843864,5112424225
5103514672,41052655663,5112208457
5103484451,41051295771,5110640351
5095741782,40932600572,4974073184
5103311391,41048771480,5107714715
5103309632,41049689089,5108772473
5103252423,41048608925,5107531356
5103212961,41048371505,5107252677
5103141916,41047310205,5106027787
5094853971,40904688156,4942408588
5095587490,40932736744,4974225298
5103116491,41046884647,5105528649
5103091391,41045683550,5104144628
5103064447,41046107521,5104639810
5102867240,41043187598,5101251646
5102820914,41042147625,5100079159
5102814935,41042381170,5100338319
5102769565,41041592124,5099446353
5102729059,41041102147,5098888763
5102726887,41041184418,5098978906
5102695944,41040799644,5098554924
5102650927,41039815247,5097390108
5102593572,41038643869,5096035107
5102589046,41038573209,5095954512
5102454728,41036501493,5093560901
5094209882,40888078775,4923450474
5094526738,40908034543,4946206320
5102302865,41031526715,5087849500
5094857691,40924197758,4964503953
5094614684,40920433703,4960200931
5102191141,41032823581,5089337286
5102156144,41032432196,5088889580
5102141533,41032236807,5088665448
5102039894,41030211316,5086326547
5101866509,41028214784,5084037140
5093955297,40911352674,4949966404
5101590717,41024050541,5079288204
5101543471,41023353694,5078496426
5101530827,41023177729,5078294498
5101530305,41023169465,5078282729
5101488589,41022471634,5077501071
5101486240,41022522393,5077549925
5101454083,41022078334,5077054196
5101373812,41020609077,5075359760
5101328744,41019733092,5074358798
5101305714,41019182210,5073724358
5101217521,41017957288,5072331777
5093732558,40901372569,4938635757
5101120132,41016635065,5070828716
5101051061,41015740627,5069817899
5101038385,41015578981,5069639167
5101019335,41015346900,5069378631
5101000925,41015049801,5069027443
5093618200,40907467081,4945577434
5100971593,41014576573,5068490349
5100963977,41013543407,5067319439
5100938570,41014140432,5067997255
5100905131,41005139344,5057801334
5100897207,41013611525,5067391941
5100851484,41012995661,5066701359
5100847083,41012882558,5066574440
5100787424,41012023966,5065591142
5100781692,41011935225,5065487619
5100717017,41010895979,5064316016
5100698617,41010634481,5064017693
5100669803,41010412523,5063767460
5100663757,41010327249,5063673249
5093203011,40897791033,4934579078
5093044994,40898526265,4935416142
5092688204,40873511130,4906835978
5093049528,40899449129,4936476748
5100573434,41008313547,5061394716
5100572850,41008901090,5062056525
5100502461,41004416640,5056980665
5100482447,41007587038,5060574954
5100423581,41006862734,5059772037
5100389446,41006259854,5059059532
5100185169,41003247372,5054966193
5100184735,41003218462,5054928850
5100173024,41002988383,5054668112
5100134790,41002271858,5053833318
5100118742,41001980107,5053502473
5100088479,41001440279,5052880209
5100039846,41000719600,5052053617
5099974365,40999749778,5050942659
5099973630,40999446847,5050588992
5099927609,40998233546,5049217228
5099858157,40997908533,5048848322
5099854646,40997877391,5048810806
5099795326,40996817645,5047596913
5092356047,40888249452,4923645058
5092510920,40887939248,4923293648
5099783431,40996715619,5047477908
5099753136,40996307382,5047018754
5099740600,40995990002,5046658671
5099722450,40995581536,5046199435
5099627121,40994698686,5045202172
5099585724,40994065114,5044471255
5099583120,40994054492,5044458398
5099566863,40993816882,5044191122
5099543703,40993165099,5043465002
5099532183,40993356560,5043676046
5099462628,40992459970,5042662183
5099424988,40990270282,5040181536
5099419467,40991935696,5042081454
5091969581,40876476586,4910248460
5099400791,40991388965,5041441085
5099390703,40991451560,5041510720
5099371395,40991195114,5041222436
5099364666,40991098484,5041112717
5099271700,40989916988,5039787062
5099267428,40989861780,5039719810
5099183870,40988611029,5038292584
5099179693,40988145527,5037769497
5099144311,40988057479,5037669589
5099141122,40987488993,5037028462
5099099204,40959505106,5003956256
5098920464,40984120305,5033218743
5098892332,40983409040,5032423542
5098833837,40968409053,5015069512
5098776663,40982614690,5031530432
5098687196,40979789099,5028347886
5098682657,40981513676,5030297302
5091585891,40875259757,4908852501
5098620750,40980698350,5029367321
5098508278,40979298727,5027791425
5098479236,40978956667,5027412117
5098457251,40978666659,5027094720
5098319622,40976801376,5024973749
5098260106,40975738734,5023743266
5098196008,40974787975,5022653042
5098166414,40974525161,5022351879
5098142617,40974183242,5021955971
5098081779,40973258893,5020927153
5098076332,40973370349,5021048182
5098064786,40973265401,5020939155
5098055131,40973154226,5020810486
5097985202,40971854325,5019300006
5097964465,40971518888,5018910164
5097946613,40971211313,5018553299
5097936373,40971067859,5018388315
5097925933,40970888592,5018179553
5097887622,40970172565,5017114162
5097875557,40969915270,5016813652
5097874338,40969893576,5016790103
5097759589,40967815294,5014394436
5097757560,40967786241,5014360532
5097726082,40967002369,5013475394
5097696696,40966991886,5013463419
5097694517,40966452640,5012830099
5097642017,40966001213,5012319897
5097543786,40964954399,5011143668
5097533940,40964833941,5011011654
5097365748,40962343818,5008148173
5097338563,40962102995,5007881147
5097338073,40962085358,5007860431
5090555554,40862618774,4894409012
5097295803,40961314139,5006956850
5097285104,40961327757,5006973797
5097284464,40960554629,5006093922
5097228404,40960522539,5006061407
5097178438,40959877530,5005326787
5097178002,40959872085,5005319000
5090257615,40856218045,4887080709
5097033407,40957567133,5002682810
5096994460,40957170880,5002238728
5096940621,40956556865,5001551673
5096937458,40956518534,5001511260
5096775099,40954019354,4998670049
5096741294,40953599422,4998194824
5096725068,40953316672,4997883770
5096724938,40953316764,4997884349
5096724670,40953316710,4997883722
5096724619,40953316388,4997881921
5096724557,40953316368,4997881902
5096724419,40953316417,4997881884
5096724336,40953317524,4997884543
5096719662,40953200203,4997743969
5096695810,40952215079,4996599750
5096623780,40951410500,4995693108
5096621101,40951369507,4995640504
5096599675,40950955290,4995156295
5096551186,40946750381,4990298785
5096523262,40949864699,4993909399
5096486188,40949324618,4993288023
5089560345,40846914322,4876478775
5088938841,40817940257,4842624482
5096258473,40946188819,4989668399
5096252761,40941402973,4984188987
5096242673,40946018077,4989473293
5096190121,40945289723,4988646611
5096162467,40944865749,4988178003
5096105755,40943953466,4987114485
5096083234,40943620097,4986734858
5096056819,40943255859,4986324165
5096002925,40942536093,4985504315
5095878597,40940513286,4983158985
5095849168,40940034827,4982603943
5095783618,40938648155,4980976508
5095777639,40938682898,4981014656
5095752199,40928753517,4969684162
5095740471,40938072676,4980306376
5095709656,40937602642,4979762761
5095590009,40935585254,4977463491
5088939411,40838481942,4866881806
5095429986,40933348120,4974912846
5095186892,40930321900,4971472013
5095168593,40930027012,4971135187
5095164695,40930028278,4971132982
5095148663,40929860599,4970948829
5088014232,40810672267,4834284771
5087980906,40725750790,4736234133
5095060177,40928469836,4969364101
5095045003,40928435059,4969323221
5094990952,40923046240,4959139135
5094966077,40927430883,4968188884
5088579513,40829423836,4856548144
5094938075,40926129645,4966712044
5094871206,40926041464,4966609647
5094862809,40925878230,4966418692
5094853588,40925436437,4965922862
5087867030,40813839322,4837928207
5088031302,40825640409,4852241222
5087636065,40809566854,4833021197
5094645178,40922772975,4962894439
5094585348,40921941315,4961940001
5094580276,40921804592,4961778303
5094541078,40921064152,4960925617
5094532057,40917883055,4957310157
5094528192,40920811850,4960638822
5094498797,40919881655,4959575057
5094489771,40919707055,4959372666
5094466938,40919845568,4959528906
5087902812,40822985046,4849204164
5094402051,40918984185,4958552336
5094366858,40918498599,4958004443
5094354125,40917958550,4957395437
5094261817,40917188607,4956545306
5094255364,40917225252,4956581691
5094179193,40916003707,4955183469
5094176228,40915973467,4955157060
5094161428,40915908589,4955080500
5087572654,40739800480,4749216528
5093988058,40913328063,4952192300
5093912485,40912511818,4951282958
5093874661,40911776517,4950442226
5093808809,40910996037,4949562061
5093799801,40910837537,4949381030
5086280752,40797380902,4819067789
5093697939,40909409851,4947757296
5093689878,40909269093,4947595842
5093686310,40909028536,4947321952
5093659354,40908476556,4946704247
5093586301,40907757256,4945892929
5093580204,40907722363,4945859007
5093516458,40906691729,4944679329
5093506501,40906482614,4944439904
5093501684,40906360336,4944306172
5093428366,40905072490,4942840763
5093383786,40904446181,4942136597
5093363852,40894214975,4930457338
5093327150,40903677303,4941229495
5093274573,40903020139,4940498673
5093233815,40902503210,4939916626
5093194886,40902025711,4939388932
5093066901,40900218667,4937347627
5092928195,40898234869,4935083351
5092914306,40898064330,4934887425
5092873532,40897493012,4934235602
5092865820,40897442780,4934180180
5092855101,40897230957,4933942531
5092853492,40897194419,4933901633
5092828950,40897021340,4933712338
5092729269,40895441938,4931886488
5092691737,40894912698,4931279165
5092684111,40894700694,4931019839
5092642160,40893988537,4930196818
5092628266,40893383291,4929507384
5092595759,40893275712,4929384714
5092550444,40892035082,4927971669
5092517721,40892013361,4927945902
5092473348,40891174116,4926989970
5092436634,40890360507,4926060725
5092375476,40889550190,4925146580
5092366935,40889560109,4925157451
5086188198,40797362045,4819050105
5092214220,40887510324,4922819437
5092171962,40886846840,4922068142
5092153951,40886561912,4921750200
5092151413,40885832692,4920930412
5092123218,40886156262,4921296888
5092045054,40885123027,4920132075
5085471202,40785449582,4805430011
5091908575,40882593303,4917232609
5085125542,40772543399,4790681406
5091713301,40878120639,4912133081
5085287988,40783178899,4802830331
5084891563,40776061171,4794699635
5091511695,40876906118,4910755569
5091482900,40876369711,4910127161
5091227592,40872065518,4905171919
5091203468,40871868760,4904948870
5091198099,40871771785,4904841166
5091176244,40871497008,4904530517
5091175036,40871459469,4904488620
5084997440,40780273344,4799516725
5091152354,40871064814,4904018171
5091136305,40870801808,4903714936
5084633495,40768605169,4786168574
5090937903,40868073661,4900628885
5090920863,40867861872,4900383752
5090869711,40867213161,4899657530
5090806593,40866240109,4898540470
5090781423,40865420591,4897605199
5084009787,40740181437,4753019648
5090396054,40859923070,4891294698
5090281578,40858445148,4889610993
5090281055,40858250778,4889390779
5083832759,40762869362,4779610623
5090109758,40856216320,4887077331
5090046527,40855420790,4886182694
5089989657,40854555592,4885188222
5089893739,40853319500,4883776645
5083236736,40746504434,4760239837
5089792343,40851860736,4882119304
5089747054,40851238091,4881414163
5089684160,40850341134,4880390640
5083260055,40753357252,4768078131
5089648375,40848920453,4878772780
5089612699,40849242326,4879135403
5089603450,40848809925,4878651453
5089498849,40847586928,4877254731
5089494363,40847494995,4877146895
5089478742,40847160191,4876759807
5089448293,40846527930,4876043286
5089362760,40845186036,4874502658
5082953423,40750044732,4764284806
5089276811,40843956310,4873096198
5082988206,40748249302,4762233353
5089164097,40842502164,4871436775
5089136880,40842134117,4871019726
5089064837,40841182662,4869944652
5088989728,40840013290,4868614068
5088858975,40838223508,4866569932
5088826622,40837523659,4865783475
5088822739,40837652161,4865929234
