claim_id,order_id_antigo,order_id_novo
5412345722,45562234447,2000013146963138
5411908284,45554284509,2000013130147686
5411509498,45522391193,2000013061032472
5412190291,45559599027,2000013141588028
5411878233,45555286048,2000013131780286
5411831855,45554304667,2000013130191676
5411592085,45532899067,2000013083559018
5411507539,45547286947,2000013114179930
5411492957,45496304252,2000013003806380
5411071655,45531124185,2000013079702516
5411086336,45461304869,2000012927208656
5411002614,45522837660,2000013061436822
5410790541,45538372222,2000013094502298
5410768943,45453631700,2000012909921442
5410683041,45536556252,2000013090677636
5410638697,45536079532,2000013089730978
5410632482,45535528823,2000013089073586
5410583803,45510131213,2000013033703678
5407032739,45434203114,2000012867947552
5405645095,45444360486,2000012890082956
5406154186,45410706410,2000012817123344
5408179225,45485370241,2000012980509858
5409725107,45482850310,2000012974631862
5409925465,45498122330,2000013007481906
5410441949,45532932923,2000013083632658
5410391531,45523439368,2000013062707346
5410386948,45532022075,2000013081585576
5410377416,45467267683,2000012939982070
5410289106,45530612053,2000013078627424
5410117327,45525124471,2000013066776874
5410108331,45527980008,2000013072748606
5410044610,45526614303,2000013070117684
5409959655,45524939948,2000013065894216
5409874131,45523898398,2000013063681392
5409639016,45518593023,2000013052778172
5409605334,45519449873,2000013054602494
5409536527,45518771360,2000013052646242
5409402899,45512710742,2000013039196520
5409337737,45515590037,2000013046495554
5409199085,45513472774,2000013040998222
5409134462,45512184905,2000013038538594
5408947453,45500125898,2000013011583970
5408562567,45503682639,2000013019713656
5408447611,45476815578,2000012961423926
5408282639,45496577790,2000013004305658
5408215796,45438974983,2000012878916748
5408208438,45498429151,2000013008643760
5408185415,45482994332,2000012974915822
5408163866,45464118132,2000012932542722
5407985858,45494860911,2000013001104994
5407943868,45494276296,2000012999275822
5407766537,45433064631,2000012865858486
5407652218,45424780379,2000012847181162
5407630206,45489363695,2000012989498774
5407559362,45487687376,2000012985042342
5407411270,45485619527,2000012981068720
5407394416,45398602489,2000012791821468
5407083414,45479098152,2000012966298908
5406971097,45475408013,2000012958941054
5406950182,45464047770,2000012932407328
5406832543,45471941753,2000012950693432
5406564593,45450226752,2000012902714772
5406281935,45431641069,2000012862580672
5406014781,45462011245,2000012928565770
5405977166,45462495554,2000012929104318
5405975682,45460883170,2000012925696488
5405946982,45457498290,2000012918372112
5403568452,45193992304,2000012343160588
5405755628,45458967224,2000012921412262
5405604029,45175427971,2000012303456784
5405363669,45451604885,2000012906117442
5405138659,45390090414,2000012771819174
5405061937,45447343647,2000012896934322
5405056814,45447314875,2000012896841640
5404888812,45443797265,2000012889397002
5404873843,45444005917,2000012889856910
5404835691,45432397188,2000012863735644
5404809196,45443650276,2000012888587172
5404795987,45443383138,2000012888066096
5404785185,45439280243,2000012879534972
5404726213,45442190060,2000012885538188
5404634190,45440550322,2000012881739544
5404629363,45356112355,2000012698804634
5404561922,45439032720,2000012878531416
5404445886,45437405991,2000012875625292
5404399224,45418554788,2000012833600086
5404375085,45436418221,2000012873578220
5404361230,45429985387,2000012858687028
5404166993,45430609037,2000012860112774
5404101735,45431747142,2000012862278900
5404086684,45430029173,2000012858794422
5403885021,45428245860,2000012854284360
5403728528,45406128881,2000012807917144
5403573191,45423476994,2000012843961826
5403511211,45422283197,2000012842003558
5403314035,45419226284,2000012834942560
5403303498,45415169539,2000012826978476
5403192278,45417258061,2000012831356630
5403170809,45417192836,2000012830740304
5400981919,45364490063,2000012717334606
5403066413,45415127267,2000012826861428
5403053120,45414910579,2000012826389966
5402689379,45409334028,2000012814198708
5402645043,45407328863,2000012810327982
5402497944,45406315660,2000012807824514
5402418149,45401397385,2000012797720030
5402368643,45404064867,2000012803702742
5402151033,45399617097,2000012793935906
5402111674,45399651592,2000012793511412
5402107514,45400002585,2000012794780476
5402075210,45389925248,2000012771514366
5402041369,45398719923,2000012792058768
5402023314,45398749701,2000012792132100
5401812912,45394798335,2000012783096176
5401680367,45393098482,2000012778513730
5401659394,45392263329,2000012777124816
5401570382,45391339181,2000012775050862
5401119346,45373802662,2000012736905468
5401117216,45384842252,2000012760641774
5400969977,45382382306,2000012755136620
5400758695,45379460187,2000012749534776
5400720200,45372859609,2000012735439426
5400711791,45374103056,2000012737531790
5400206251,45370775492,2000012730297840
5400700671,45345506576,2000012674695626
5400476192,45374678977,2000012739241932
5400471204,45374890509,2000012739706984
5400464601,45374760311,2000012739454422
5400432976,45374167867,2000012738192972
5400374985,45368678603,2000012726353438
5400244989,45368265820,2000012724982850
5400167031,45370200470,2000012729028242
5400159947,45370048484,2000012728680968
5400097333,45369021084,2000012726539978
5400029205,45368033524,2000012724485186
5400018805,45367701509,2000012724279354
5400016113,45367682049,2000012724264380
5399606874,45344393343,2000012672711986
5399981584,45230507002,2000012422363030
5399965299,45361054152,2000012709493996
5399913439,45363821577,2000012715825394
5399493365,45310973338,2000012599044872
5399659814,45362086089,2000012712190928
5399632315,45347352106,2000012678625094
5399599431,45361205113,2000012710333744
5399596207,45305937182,2000012588192882
5399506773,45358756544,2000012704480784
5399496665,45352276172,2000012689406468
5399491029,45359993356,2000012707414488
5399238806,45341599381,2000012666874290
5399180593,45354618784,2000012694694516
5399088083,45353005741,2000012691533652
